RTT(s),img,parameter,leftChanges,rightChanges,chosen,hashval,screenWidth,screenHeight,windowWidth,windowHeight,colorDepth,userid,count,useragent
7,/img/pexels-photo-3653955.jpeg,temperature,18000.0,6500.0,rightImage,8949652285033249792,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,52,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-3384390.jpeg,contrast,0.0,1.0,rightImage,8321654121516096512,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,53,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
6,/img/pexels-photo-923182.jpeg,contrast,1.0,0.4,leftImage,5211154144562360320,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
11,/img/delta-wings-aircraft-stealth-bomber-cloak-of-invisibility-80455.jpeg,highlights,-50.0,40.0,rightImage,5651396091149715456,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,55,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
10,/img/pexels-photo-2983572.jpeg,temperature,7000.0,6500.0,leftImage,7025707985083257856,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,56,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-1804241.jpeg,exposure,0.0,-3.0,leftImage,-7654446937056963584,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,57,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-2877374.jpeg,brightness,0.2,0.8,leftImage,-8028912344611703808,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,58,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
11,/img/pexels-photo-3314328.jpeg,shadows,-60.0,0.0,rightImage,-6663779494373799936,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,59,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
12,/img/pexels-photo-226580.jpeg,saturation,0.6,0.0,leftImage,3387216446405317120,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,60,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-1303638.jpeg,vibrance,20.0,25.0,rightImage,308169731524536832,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,61,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
13,/img/pexels-photo-808961.jpeg,vibrance,0.0,20.0,unsure,-4928877824521736192,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,62,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-922519.jpeg,tint,1.15,1.1,rightImage,6977757910976132096,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,63,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-155249.jpeg,exposure,1.8,0.0,rightImage,7140261568002875392,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,64,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
9,/img/pexels-photo-2440857.jpeg,highlights,-50.0,60.0,leftImage,-3339146644004269056,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,65,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
13,/img/pexels-photo-2123913.jpeg,highlights,20.0,-50.0,leftImage,5740669558814999552,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,66,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
7,/img/pexels-photo-1906851.jpeg,shadows,50.0,-40.0,rightImage,-1689483163343744256,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,67,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-793005.jpeg,shadows,50.0,80.0,rightImage,-1093041296051655168,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,68,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
15,/img/pexels-photo-1815257.jpeg,vibrance,25.0,80.0,rightImage,6375547389858840576,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,69,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-2407783.jpeg,lcontrast,40.0,0.0,leftImage,75673719949211744,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
10,/img/pexels-photo-2009967.jpeg,contrast,0.4,0.4,unsure,6139496192701503488,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,71,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
10,/img/pexels-photo-1828867.jpeg,contrast,0.8,0.0,leftImage,-1130471570222044416,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,72,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-3262437.jpeg,saturation,0.0,0.8,rightImage,5542326461283959808,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,73,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
12,/img/pexels-photo-1366957.jpeg,shadows,100.0,50.0,rightImage,-1879795788530039296,1920,1080,1903,966,24,24f242dbf4f0cf88888c5df6d1013752,74,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
7,/img/pexels-photo-1108117.jpeg,temperature,6000.0,5000.0,leftImage,-1095752352941068544,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
4,/img/pexels-photo-2536219.jpeg,exposure,-0.6,0.0,rightImage,-8281803484798135296,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
18,/img/background-detail-flora-green-41318.jpeg,highlights,-50.0,-40.0,unsure,-740732213799971840,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
17,/img/pexels-photo-1796304.jpeg,vibrance,60.0,80.0,unsure,5609970081999415296,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
14,/img/pexels-photo-669577.jpeg,highlights,80.0,60.0,rightImage,7058329461396352000,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
17,/img/pexels-photo-2590572.jpeg,brightness,-0.8,-0.6,rightImage,-7741564262833012736,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,6,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
9,/img/pexels-photo-2916828.jpeg,lcontrast,1.0,2.0,rightImage,2568854108349159424,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,7,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-1172201.jpeg,shadows,50.0,-80.0,leftImage,6031742689357077504,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,8,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
12,/img/pexels-photo-267447.jpeg,lcontrast,0.8,0.0,leftImage,-646306770491709184,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
3,/img/pexels-photo-2324443.jpeg,brightness,0.0,-0.4,leftImage,-3369145987754832896,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
12,/img/pexels-photo-1318154.jpeg,shadows,100.0,50.0,rightImage,6248317990425891840,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,11,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
19,/img/pexels-photo-461334.jpeg,saturation,0.4,0.6,unsure,-506350736025471360,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,12,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
33,/img/pexels-photo-1510691.jpeg,highlights,-40.0,-50.0,rightImage,-1221516840041329920,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,13,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
9,/img/pexels-photo-234556.jpeg,temperature,20000.0,12000.0,leftImage,-1899424351788448000,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,14,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
11,/img/pexels-photo-2288683.jpeg,highlights,0.0,-50.0,rightImage,-616276327764648832,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,15,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
8,/img/pexels-photo-2224957.jpeg,contrast,0.4,0.0,rightImage,-39303352908129352,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,16,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
7,/img/pexels-photo-2539659.jpeg,tint,0.9,1.0,leftImage,4491282941414203904,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,17,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
3,/img/pexels-photo-1522180.jpeg,tint,1.0,0.75,leftImage,9204120277038827520,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,18,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
24,/img/pexels-photo-2942856.jpeg,vibrance,100.0,80.0,rightImage,-7224290856820825088,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,19,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-317485.jpeg,exposure,-1.2,-2.4,leftImage,2497748717198857216,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,20,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-2130108.jpeg,brightness,-0.8,-1.0,leftImage,6833020677139078144,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,21,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-2403927.jpeg,saturation,0.0,-1.0,leftImage,8799536899870959616,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,22,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-2403313.jpeg,exposure,-1.2,0.0,rightImage,-4422875139377665024,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,23,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-756644.jpeg,saturation,-1.0,-0.2,rightImage,-2480296802013715456,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,24,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
55,/img/pexels-photo-3242477.jpeg,highlights,80.0,-20.0,rightImage,-1921836696616962816,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,25,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
13,/img/pexels-photo-2091366.jpeg,brightness,-0.2,0.0,rightImage,7616477922726874112,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,26,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-1391475.jpeg,exposure,-1.2,0.0,rightImage,-6430093518279561216,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,27,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
7,/img/pexels-photo-346741.jpeg,temperature,5000.0,6500.0,rightImage,-76973289440170752,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
15,/img/golden-gate-bridge-suspension-san-francisco-california-161764.jpeg,temperature,6500.0,18000.0,leftImage,7126361028543613952,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,29,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
17,/img/pexels-photo-2854794.jpeg,lcontrast,40.0,0.0,leftImage,-8932106992885197824,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,30,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
27,/img/pexels-photo-1146708.jpeg,vibrance,100.0,25.0,rightImage,-7862759223666723840,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,31,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
7,/img/pexels-photo-1864204.jpeg,temperature,6500.0,12000.0,leftImage,-4819635972652049408,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,32,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
10,/img/pexels-photo-3187148.jpeg,shadows,50.0,-100.0,rightImage,-925302709523026944,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,33,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
18,/img/pexels-photo-1061528.jpeg,saturation,0.8,0.0,rightImage,-2956763550170383360,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,34,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
8,/img/pexels-photo-383559.jpeg,vibrance,60.0,100.0,unsure,6926461880314687488,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,35,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
15,/img/pexels-photo-2868734.jpeg,highlights,-20.0,0.0,unsure,-231918664820036992,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,36,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
8,/img/pexels-photo-2808589.jpeg,vibrance,25.0,40.0,unsure,6144181169295990784,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,37,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-211451.jpeg,exposure,-3.0,0.0,rightImage,-6977931335907140608,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,38,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
3,/img/pexels-photo-2411553.jpeg,exposure,0.6,0.0,rightImage,2856560838782387712,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,39,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
5,/img/pexels-photo-1059497.jpeg,temperature,6500.0,5000.0,leftImage,2615449075733841408,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,40,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
12,/img/pexels-photo-1181237.jpeg,contrast,-0.2,-0.8,leftImage,8158393210859672576,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,41,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-1683748.jpeg,contrast,-0.8,-0.2,rightImage,-826297996178859008,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,42,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-1444619.jpeg,brightness,0.0,0.8,leftImage,-2001299822714187008,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,43,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-2302496.jpeg,tint,1.2,1.05,rightImage,2502132833049925120,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,44,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-1457841.jpeg,tint,1.25,1.0,rightImage,-2725959781911444480,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,45,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
23,/img/pexels-photo-3608804.jpeg,tint,0.75,1.0,rightImage,-3484161599568704512,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,46,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
31,/img/pexels-photo-787876.jpeg,shadows,80.0,50.0,leftImage,1395582306608308480,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,47,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
3,/img/pexels-photo-1458942.jpeg,shadows,50.0,-100.0,leftImage,6073623834085168128,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,48,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
6,/img/pexels-photo-459028.jpeg,contrast,-0.2,0.0,rightImage,-2748428112555283456,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,49,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
11,/img/pexels-photo-3268980.jpeg,exposure,1.2,1.8,leftImage,-1943782440467885312,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
6,/img/pexels-photo-1823476.jpeg,temperature,7000.0,12000.0,leftImage,4334661800958110208,1920,1080,1903,966,24,b5b78ffae82a7152de0ecd1f30db13c3,51,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0
2,/img/pexels-photo-3060506.jpeg,exposure,-1.2,0.0,rightImage,-8249943314923180032,1920,1080,1905,963,24,2be1f1e46a0380d76dc165a0af65e3bb,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.163 Safari/537.36"
7,/img/sheikh-zayed-grand-mosque-white-mosque-abu-dhabi-161153.jpeg,shadows,50.0,60.0,leftImage,-2473334432802236928,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
4,/img/pexels-photo-2928058.jpeg,exposure,-3.0,-2.4,rightImage,1174843107746736128,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
8,/img/pexels-photo-3221927.jpeg,temperature,14000.0,6500.0,rightImage,-4362866321989894656,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
9,/img/pexels-photo-2668644.jpeg,shadows,-20.0,50.0,unsure,2219568299530816000,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
8,/img/pexels-photo-352779.jpeg,contrast,0.4,0.0,rightImage,-4979333266826121216,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
3,/img/pexels-photo-1377070.jpeg,tint,1.0,0.95,leftImage,-7461723015938386944,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
8,/img/pexels-photo-3193340.jpeg,tint,1.0,0.95,leftImage,6333226449493455872,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
7,/img/pexels-photo-2219892.jpeg,brightness,-0.2,0.0,rightImage,3704781967946114560,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,8,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
5,/img/pexels-photo-2269336.jpeg,temperature,7000.0,16000.0,leftImage,-1745824368720959232,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
4,/img/pexels-photo-2879593.jpeg,contrast,-0.8,-0.6,rightImage,7025629068426455040,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
8,/img/pexels-photo-2929019.jpeg,shadows,100.0,50.0,rightImage,-8118051310801388544,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
6,/img/pexels-photo-1973293.jpeg,tint,0.9,0.95,leftImage,3163921442485807616,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,12,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
6,/img/pexels-photo-800693.jpeg,lcontrast,15.0,30.0,unsure,-8879160318970854400,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,13,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
6,/img/pexels-photo-2764964.jpeg,vibrance,20.0,25.0,unsure,-712775747470004736,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
4,/img/pexels-photo-3181433.jpeg,brightness,0.0,0.4,leftImage,-4613202304701325312,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
4,/img/pexels-photo-774910.jpeg,tint,1.0,1.05,leftImage,-4784355681375239168,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
5,/img/pexels-photo-2792902.jpeg,highlights,-50.0,0.0,leftImage,-9152022046213755904,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
4,/img/pexels-photo-1314567.jpeg,contrast,0.0,0.2,rightImage,3289321095573229568,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
5,/img/pexels-photo-1653228.jpeg,shadows,50.0,-60.0,rightImage,383053818359880256,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
14,/img/pexels-photo-1485061.jpeg,saturation,0.0,0.8,leftImage,-6459965243838686208,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
3,/img/pexels-photo-1073567.jpeg,shadows,50.0,20.0,leftImage,7671256608873939968,1536,864,1519,722,24,854581e54c0a1cd37606f5af5e7667bf,21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36"
